matrix_name,rows,cols,nonzeros,num_threads,time_serial,time_serial_hll,time_parallel,time_parallel_simd,time_parallel_hll,time_parallel_hll_simd,stddev_parallel_csr,stddev_parallel_hll,stddev_parallel_simd,stddev_parallel_simd_hll,min_value_csr,min_value_hll,min_value_csr_simd,min_value_hll_simd,error_csr,error_hll,error_csr_simd,error_hll_simd,flops_serial,flops_serial_hll,flops_parallel,flops_parallel_simd,flops_parallel_hll,flops_parallel_hll_simd,speedup_parallel,speedup_simd,speedup_hll,speedup_hll_simd,efficiency_parallel,efficiency_simd,efficiency_hll,efficiency_hll_simd
Cube_Coup_dt0.mtx,2164760,2164760,127206144,32,0.144247885847366,0.272863689256146,0.027137970747916,0.025773922834349,0.032379747035080,0.031751566605740,0.000451243784565,0.000268295674580,0.000261990688889,0.002844563485423,0.026680609211326,0.031708263326436,0.025415148120373,0.028890408109874,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1763715887.449488878250122,932378685.832306265830994,9374771988.783796310424805,9870918355.545816421508789,7857142544.207412719726562,8012590092.294971466064453,5.315352691152917,5.596660111635190,8.426986441880725,8.593707915086426,0.166104771598529,0.174895628488600,0.263343326308773,0.268553372346451
Cube_Coup_dt0.mtx,2164760,2164760,127206144,40,0.144247885847366,0.272863689256146,0.026435634812438,0.024862657016829,0.029788893412210,0.029905822235895,0.001783397405941,0.001295378808042,0.000947884071543,0.000028992609453,0.024509264156222,0.029432585928589,0.024499041959643,0.029846411198378,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1763715887.449488878250122,932378685.832306265830994,9623838799.600038528442383,10232707140.986148834228516,8540508184.695327758789062,8507115637.657958030700684,5.456569772990524,5.801788833338501,9.159913578538612,9.124099217330256,0.136414244324763,0.145044720833463,0.228997839463465,0.228102480433256
mcfe.mtx,765,765,24382,2,0.000026149964450,0.000047094374895,0.000017035081002,0.000017717554185,0.000029426254332,0.000027412597678,0.000001643271916,0.000004664434464,0.000007869636611,0.000000868926293,0.000015628989786,0.000027760863304,0.000014146789908,0.000026448164135,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1864782649.813021183013916,1035452750.113433241844177,2862563435.624006271362305,2752298623.780621528625488,1657159604.811211347579956,1778890150.157594203948975,1.535065459725846,1.475935345095897,1.600420303707408,1.717982930619208,0.767532729862923,0.737967672547948,0.800210151853704,0.858991465309604
mcfe.mtx,765,765,24382,4,0.000026149964450,0.000047094374895,0.000009087713337,0.000009509867155,0.000019379587550,0.000017553200259,0.000000395362513,0.000007742895938,0.000001926915952,0.000003690870505,0.000008479226381,0.000016042031348,0.000008407048881,0.000016184058040,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1864782649.813021183013916,1035452750.113433241844177,5365926299.641821861267090,5127726728.878640174865723,2516255821.978041648864746,2778068915.093734264373779,2.877507628130203,2.749771792113568,2.430102022233643,2.682950926335748,0.719376907032551,0.687442948028392,0.607525505558411,0.670737731583937
mcfe.mtx,765,765,24382,8,0.000026149964450,0.000047094374895,0.000007385647807,0.000008397098435,0.000012863167611,0.000013400182912,0.000002423170193,0.000003016834028,0.000003249533650,0.000004047475431,0.000005888286978,0.000011545140296,0.000006054993719,0.000011476688087,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1864782649.813021183013916,1035452750.113433241844177,6602535251.664897918701172,5807244059.337947845458984,3790979133.303574562072754,3639054803.909833431243896,3.540646011655527,3.114166715311423,3.661180225643589,3.514457616256441,0.442580751456941,0.389270839413928,0.457647528205449,0.439307202032055
mcfe.mtx,765,765,24382,16,0.000026149964450,0.000047094374895,0.000007990953562,0.000007504161055,0.000012732454036,0.000012354665485,0.000002317124718,0.000002360272854,0.000001421899979,0.000001023596381,0.000005122274160,0.000011183787137,0.000005643814802,0.000011015217751,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1864782649.813021183013916,1035452750.113433241844177,6102400623.988242149353027,6498261383.466556549072266,3829897980.432343959808350,3947010953.856076240539551,3.272446054021427,3.484728573658773,3.698766534747994,3.811869690262239,0.204527878376339,0.217795535853673,0.231172908421750,0.238241855641390
mcfe.mtx,765,765,24382,32,0.000026149964450,0.000047094374895,0.000018734886850,0.000009509416199,0.000010930575234,0.000010788190718,0.000004868563815,0.000001339597298,0.000001659493922,0.000001497077165,0.000008306000382,0.000009692274034,0.000008123926818,0.000009601004422,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1864782649.813021183013916,1035452750.113433241844177,2602844649.661062717437744,5127969896.290945053100586,4461247368.470261573791504,4520127728.157702445983887,1.395789825651824,2.749902191982062,4.308499222182311,4.365363583864666,0.043618432051619,0.085934443499439,0.134640600693197,0.136417611995771
mcfe.mtx,765,765,24382,40,0.000026149964450,0.000047094374895,0.000017313492533,0.000016110679625,0.000013544993769,0.000012165430541,0.000012748226093,0.000004494421877,0.000002425837340,0.000003094204437,0.000011982861906,0.000010077841580,0.000010486692190,0.000010155141354,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1864782649.813021183013916,1035452750.113433241844177,2816531667.767558574676514,3026812098.270738124847412,3600149312.061815261840820,4008407251.617559432983398,1.510380669859819,1.623144712642104,3.476884205162834,3.871163847098229,0.037759516746495,0.040578617816053,0.086922105129071,0.096779096177456
mac_econ_fwd500.mtx,206500,206500,1273389,2,0.001520604865724,0.009498650561038,0.000768110391341,0.000824495890227,0.004751560714488,0.004937513937291,0.000014438133341,0.000027831596436,0.000006608322699,0.000028485703734,0.000753131229430,0.004679698031396,0.000808324199170,0.004880252294242,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1674845357.533557176589966,268119980.162923365831375,3315640601.547558307647705,3088891079.007596969604492,535987679.213406324386597,515801683.265147030353546,1.979669697046120,1.844284348470487,1.999059073806111,1.923771898504989,0.989834848523060,0.922142174235244,0.999529536903055,0.961885949252494
mac_econ_fwd500.mtx,206500,206500,1273389,4,0.001520604865724,0.009498650561038,0.000402259963908,0.000421994140274,0.002454105122505,0.002494501376427,0.000005049435784,0.000141361151383,0.000235764337023,0.000062926534628,0.000392728019506,0.002378880046308,0.000375450123101,0.002472169697285,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1674845357.533557176589966,268119980.162923365831375,6331174435.704986572265625,6035102758.413935661315918,1037762391.123797297477722,1020956742.725215315818787,3.780154631725834,3.603379100803350,3.870514948170591,3.807835365737496,0.945038657931458,0.900844775200838,0.967628737042648,0.951958841434374
